train_acc,train_loss,val_acc,val_loss
0.059684210526315784,4.134121,0.11199999999999997,3.7558928
0.13303157894736842,3.6275828,0.16399999999999998,3.406797
0.1913684210526316,3.2896423,0.2168,3.134834
0.2346526315789474,3.04665,0.23840000000000006,2.9866898
0.2710526315789474,2.8734226,0.2916,2.7122462
0.29574736842105265,2.7377152,0.30240000000000006,2.6815672
0.31610526315789483,2.6367543,0.33,2.605628
0.3361684210526316,2.5451527,0.342,2.4950302
0.3495578947368421,2.478938,0.3516,2.495089
0.3614947368421053,2.4173992,0.354,2.456378
0.3752631578947369,2.3659658,0.3564,2.4308295
0.3812000000000001,2.3297539,0.37800000000000006,2.3616753
0.39155789473684216,2.2857864,0.3864,2.3251908
0.39989473684210536,2.2510536,0.392,2.2575588
0.4044000000000001,2.2156456,0.4084000000000001,2.2472546
0.41305263157894745,2.1865447,0.42480000000000007,2.1694384
0.4191789473684211,2.1672394,0.39880000000000004,2.2400935
0.4233894736842106,2.1336806,0.42200000000000004,2.163119
0.42917894736842116,2.1147692,0.42280000000000006,2.1970112
0.4350947368421053,2.1037145,0.42479999999999996,2.1588824
0.4376631578947369,2.0773454,0.4456000000000001,2.0993474
0.4426315789473685,2.0619793,0.4312,2.0983922
0.445621052631579,2.048336,0.4303999999999999,2.1279986
0.45128421052631584,2.0275435,0.4424,2.1186051
0.45701052631578953,2.001792,0.43,2.1357098
0.45886315789473686,1.9884074,0.472,1.997968
0.4622947368421053,1.9679253,0.444,2.0901458
0.4681263157894737,1.9547403,0.45199999999999996,2.0344832
0.47120000000000006,1.9340663,0.45720000000000005,2.066236
0.4734736842105263,1.9213353,0.45040000000000013,2.0592039
0.47806315789473686,1.9029845,0.46399999999999997,2.002591
0.4822315789473684,1.8914262,0.47440000000000004,1.9786001
0.4889473684210527,1.8668464,0.46720000000000006,2.0477417
0.4885263157894737,1.8591238,0.4576,1.9872013
0.4934315789473685,1.8442162,0.4831999999999999,1.9611616
0.4975578947368421,1.8259069,0.4752000000000001,1.9624258
0.49673684210526325,1.8166635,0.49439999999999995,1.9326941
0.5017894736842106,1.8046585,0.4711999999999999,1.9509408
0.5055368421052632,1.7852244,0.48080000000000006,1.9309138
0.5092842105263159,1.7721003,0.46919999999999995,1.9767303
0.5148842105263158,1.7576487,0.48800000000000004,2.001851
0.5144421052631579,1.7490361,0.4860000000000001,1.8845055
0.5185894736842106,1.7233244,0.484,1.9153969
0.5244631578947369,1.7121838,0.4924,1.8635306
0.5281684210526316,1.6945136,0.49399999999999994,1.9305806
0.5290947368421053,1.6838797,0.4972,1.8629946
0.5343789473684211,1.669438,0.48400000000000004,1.914052
0.5367157894736843,1.6518984,0.5044,1.9136373
0.5402315789473684,1.6340597,0.5188,1.8401641
0.5446315789473684,1.6194423,0.5160000000000001,1.831675
0.5476842105263158,1.604798,0.5016,1.8550353
0.5491789473684211,1.5925746,0.5075999999999999,1.8613874
0.5562105263157895,1.5747117,0.5104,1.8665417
0.5546315789473685,1.5730448,0.504,1.8386428
0.5608210526315789,1.5507385,0.5168,1.8693063
0.5650315789473684,1.5309807,0.5104000000000001,1.8432121
0.5668631578947368,1.5200744,0.5224,1.7956123
0.5734105263157895,1.5049862,0.5264,1.7946715
0.5766947368421053,1.4918315,0.5167999999999999,1.7855698
0.5786315789473685,1.4747272,0.5236000000000001,1.7639914
0.5850105263157894,1.4620479,0.5288,1.8023369
0.5924421052631579,1.437393,0.5256000000000001,1.7682967
0.5900631578947367,1.4355738,0.5352,1.7462076
0.5948842105263157,1.4141532,0.5356000000000001,1.7649293
0.5966736842105262,1.4081836,0.5416000000000001,1.7390786
0.6015157894736841,1.391711,0.5227999999999999,1.8098782
0.6054947368421053,1.3747381,0.5392000000000001,1.745802
0.6062315789473683,1.3644304,0.5412,1.7689847
0.6109684210526315,1.351326,0.5388000000000001,1.7464768
0.6143789473684211,1.3318516,0.542,1.7659792
0.6180631578947368,1.323837,0.55,1.7247038
0.6192842105263159,1.309202,0.5419999999999999,1.7662336
0.6206947368421051,1.3017038,0.5364,1.7405539
0.6286526315789474,1.280245,0.54,1.7648954
0.6286736842105263,1.2695394,0.5532,1.7415335
0.6346105263157895,1.261212,0.5451999999999999,1.7257136
0.6373052631578947,1.2460097,0.5539999999999999,1.7270275
0.639915789473684,1.2369902,0.5524,1.771029
0.6414315789473685,1.2251768,0.5496,1.7203096
0.6434315789473685,1.2150077,0.5452,1.7313515
0.6428631578947369,1.212516,0.5564,1.7324281
0.6486315789473684,1.1931344,0.5564000000000001,1.736016
0.6493684210526315,1.1890714,0.5544,1.7203276
0.6541473684210527,1.1780672,0.5535999999999999,1.7205893
0.6572210526315789,1.1701367,0.5508000000000001,1.7337694
0.6574947368421052,1.1645243,0.558,1.7407935
0.6602947368421053,1.1565393,0.5524,1.7322187
0.6591368421052632,1.1527609,0.558,1.7520708
0.6639999999999999,1.1401798,0.5663999999999999,1.7307277
0.6641263157894737,1.1381809,0.5568000000000001,1.736265
0.664421052631579,1.1345837,0.5620000000000002,1.7190697
0.663621052631579,1.1296918,0.5568,1.7313496
0.6682105263157895,1.1218572,0.5588000000000001,1.7318809
0.6694105263157895,1.1170985,0.5576,1.7251033
0.6721263157894736,1.1093884,0.5580000000000002,1.7495546
0.6692421052631579,1.1147336,0.5571999999999999,1.719774
0.6706736842105263,1.1160878,0.5612,1.718804
0.6725052631578946,1.1100534,0.5576,1.7360795
0.6745263157894736,1.1041672,0.5564,1.7361207
0.6735999999999999,1.1048586,0.5583999999999999,1.7420715
