train_acc,train_loss,val_acc,val_loss
0.046105263157894746,4.2563543,0.06480000000000001,4.0282493
0.07680000000000001,3.9976978,0.08440000000000002,3.8990579
0.08802105263157896,3.902868,0.11079999999999998,3.7990253
0.09720000000000002,3.83421,0.1064,3.7613773
0.10966315789473685,3.7489338,0.12560000000000002,3.6428177
0.12073684210526316,3.674251,0.132,3.6147316
0.12827368421052632,3.6149256,0.12680000000000002,3.5605488
0.1386105263157895,3.564987,0.154,3.4971824
0.14696842105263158,3.5143955,0.1484,3.5558915
0.15389473684210525,3.4743848,0.15560000000000002,3.5003934
0.1620421052631579,3.4228356,0.17200000000000004,3.3490248
0.1680842105263158,3.3899825,0.17880000000000001,3.3382158
0.1752421052631579,3.3504758,0.18560000000000001,3.294411
0.18050526315789472,3.324392,0.18280000000000002,3.313165
0.18503157894736844,3.2984202,0.1796,3.2919018
0.19185263157894739,3.2622395,0.18360000000000004,3.286995
0.19581052631578952,3.2348082,0.19039999999999999,3.2610626
0.19888421052631583,3.2145097,0.17040000000000002,3.3885217
0.20663157894736844,3.1870823,0.21359999999999998,3.198771
0.21006315789473684,3.1635988,0.21359999999999998,3.1332734
0.21454736842105265,3.1330829,0.21879999999999997,3.0936522
0.21877894736842107,3.1105828,0.22399999999999998,3.0792255
0.22541052631578945,3.0903597,0.2168,3.106284
0.22806315789473686,3.0720415,0.2016,3.2546432
0.23454736842105262,3.0489304,0.24240000000000003,3.0169125
0.2332842105263158,3.037997,0.24,3.0482748
0.23837894736842108,3.0130174,0.2412,3.0330691
0.24086315789473686,3.0044498,0.244,3.0067117
0.24381052631578948,2.9835038,0.23920000000000002,3.102078
0.2467157894736842,2.9633482,0.2396,2.9879026
0.25086315789473684,2.9478972,0.2404,2.9666433
0.2521684210526316,2.936856,0.23959999999999998,3.0510283
0.2528842105263158,2.9317188,0.264,2.8637786
0.25658947368421053,2.9103663,0.2636,2.8801584
0.2581052631578948,2.901923,0.24359999999999998,2.991971
0.2622736842105263,2.8847127,0.2544,2.9057639
0.26286315789473685,2.8794014,0.2464,2.9342408
0.26858947368421054,2.8631868,0.266,2.8638787
0.2678526315789474,2.8522754,0.27640000000000003,2.8155243
0.27210526315789474,2.8415623,0.2804,2.8775415
0.2724631578947368,2.8415713,0.2792,2.819734
0.2733473684210526,2.822135,0.26720000000000005,2.8877268
0.27484210526315794,2.8233054,0.29560000000000003,2.7533536
0.27821052631578946,2.8019998,0.27599999999999997,2.7456927
0.2808421052631579,2.787273,0.28400000000000003,2.770975
0.27997894736842105,2.78901,0.2832,2.7599633
0.282821052631579,2.774835,0.2852,2.7433732
0.2869894736842105,2.7614627,0.2836,2.7665136
0.2847368421052632,2.7627983,0.26360000000000006,2.8811588
0.2886315789473684,2.7434134,0.2756,2.8068032
0.2890736842105263,2.738676,0.2828,2.7860682
0.2922736842105263,2.7281435,0.29760000000000003,2.7404163
0.29378947368421054,2.7232976,0.2868,2.7712262
0.2964,2.7163727,0.29,2.7468493
0.29703157894736837,2.7049727,0.2952,2.698685
0.29787368421052635,2.6931655,0.2936,2.7213633
0.3007157894736842,2.6912634,0.30519999999999997,2.672658
0.30193684210526317,2.6902916,0.3084,2.6627626
0.30397894736842107,2.6739411,0.2944,2.6758282
0.3054947368421052,2.6633275,0.306,2.6828165
0.30650526315789467,2.6691632,0.2948,2.6351645
0.3082315789473684,2.6524334,0.29640000000000005,2.6859405
0.30907368421052633,2.6470015,0.2932,2.7083163
0.3135578947368421,2.634928,0.32280000000000003,2.6255202
0.3129684210526316,2.6286,0.3044,2.7117536
0.3156842105263158,2.6158762,0.3132,2.638015
0.31557894736842107,2.6168218,0.318,2.6503484
0.3183368421052632,2.605624,0.30600000000000005,2.6904075
0.32016842105263155,2.6023352,0.3084,2.631719
0.32229473684210524,2.5899913,0.316,2.625342
0.3234526315789473,2.5875127,0.3068,2.6726856
0.3232210526315789,2.584821,0.322,2.6333086
0.32461052631578946,2.5736394,0.3032,2.6941156
0.32381052631578944,2.5758789,0.31720000000000004,2.623961
0.3295157894736842,2.5634422,0.32800000000000007,2.563855
0.3279789473684211,2.558452,0.3296,2.5889893
0.33138947368421046,2.5424862,0.31880000000000003,2.6186988
0.3294315789473684,2.5455523,0.32559999999999995,2.5892472
0.33244210526315787,2.538321,0.33039999999999997,2.5711393
0.3348842105263158,2.531375,0.3268,2.5872598
0.3350526315789473,2.5276802,0.3236,2.5840714
0.33581052631578945,2.5257847,0.32799999999999996,2.5747466
0.33646315789473685,2.521929,0.3272,2.571612
0.3389684210526316,2.5125084,0.33039999999999997,2.563918
0.3385894736842105,2.5095432,0.33240000000000003,2.548853
0.3389684210526316,2.5081973,0.3208,2.571279
0.3412421052631579,2.4966357,0.33039999999999997,2.552512
0.34149473684210524,2.498953,0.3328,2.5531666
0.34553684210526314,2.4908705,0.3312,2.546123
0.34505263157894733,2.4866874,0.3312,2.5539522
0.34385263157894735,2.4849646,0.3328,2.5440075
0.34402105263157895,2.48085,0.32880000000000004,2.561628
0.34280000000000005,2.4783905,0.33399999999999996,2.547862
0.3449894736842105,2.4774399,0.3408,2.5428026
0.34627368421052634,2.4785686,0.32799999999999996,2.5390391
0.34715789473684205,2.4747682,0.3372,2.5182536
0.34762105263157894,2.4747005,0.3363999999999999,2.525835
0.34616842105263157,2.4708695,0.3312,2.5350301
0.34747368421052627,2.468862,0.3336,2.543327
0.3511578947368421,2.4654574,0.3328,2.5415795
