train_acc,train_loss,val_acc,val_loss
0.04869473684210527,4.2067866,0.09639999999999999,3.8363743
0.10938947368421054,3.742302,0.14520000000000002,3.5559385
0.16282105263157895,3.4201362,0.19839999999999997,3.2539618
0.21098947368421056,3.1568642,0.24080000000000004,3.0003402
0.2482105263157895,2.9469464,0.2516,2.9664578
0.2793052631578947,2.7854571,0.28800000000000003,2.7673419
0.30829473684210523,2.6244164,0.31399999999999995,2.5819094
0.3373052631578947,2.5105355,0.33840000000000003,2.4901392
0.35962105263157895,2.4041088,0.36879999999999996,2.3693082
0.37475789473684207,2.3260477,0.3772,2.3194888
0.3927578947368421,2.260006,0.3712,2.347449
0.40442105263157896,2.2030873,0.4044,2.2015564
0.41627368421052635,2.1513538,0.39759999999999995,2.1874702
0.42395789473684214,2.1114929,0.42160000000000003,2.1047034
0.4340842105263158,2.0740068,0.42719999999999997,2.132998
0.44170526315789477,2.039675,0.4204,2.110228
0.4482315789473685,2.0038,0.4468,2.0385218
0.456021052631579,1.978354,0.4532,2.0076666
0.4633894736842106,1.9464694,0.44720000000000004,2.0497422
0.47176842105263167,1.9125528,0.4584,2.0207608
0.4764421052631579,1.8945482,0.45159999999999995,2.043275
0.48271578947368426,1.876579,0.4448,2.1103022
0.4877052631578948,1.84922,0.45640000000000003,2.0146987
0.4901263157894737,1.8358321,0.4484,2.0401018
0.4968,1.8149157,0.48560000000000003,1.8933396
0.49983157894736846,1.7916465,0.4828,1.9197387
0.5084000000000001,1.7700278,0.48039999999999994,1.945351
0.510021052631579,1.7568709,0.46880000000000005,1.9549685
0.5142526315789473,1.7410685,0.49,1.8250825
0.5178947368421053,1.725736,0.4831999999999999,1.8858064
0.5204,1.7032746,0.48639999999999994,1.8568323
0.5262105263157895,1.6935973,0.48480000000000006,1.8107318
0.5308842105263158,1.67053,0.498,1.7956547
0.5349894736842106,1.6548563,0.5088,1.7968658
0.5365684210526316,1.6443169,0.4996000000000001,1.826283
0.5396842105263158,1.6311644,0.5055999999999999,1.7812395
0.5457263157894737,1.6128347,0.4932,1.8461745
0.5492,1.5932595,0.5187999999999999,1.7858769
0.5509263157894737,1.5832175,0.518,1.7768755
0.5536000000000001,1.5686945,0.5056,1.8267368
0.5620842105263159,1.5514125,0.5196000000000001,1.76129
0.5644631578947369,1.5331744,0.5188,1.749083
0.5689052631578948,1.5270785,0.5059999999999999,1.7901654
0.5694105263157895,1.5065024,0.5292000000000001,1.7326133
0.5726947368421053,1.4939334,0.5388000000000001,1.6620188
0.5762736842105264,1.4765807,0.5384,1.6875491
0.5797684210526316,1.4615103,0.5320000000000001,1.7686319
0.5843789473684211,1.4462755,0.5244000000000001,1.8086227
0.5889894736842105,1.4369797,0.5352,1.6717666
0.5899157894736843,1.4223008,0.5539999999999999,1.6454059
0.5952842105263157,1.411589,0.5408,1.7224199
0.5968631578947369,1.3978496,0.5396,1.7326103
0.6009263157894736,1.3807402,0.5479999999999999,1.6297247
0.6036210526315788,1.3676802,0.5536000000000001,1.6839287
0.6088421052631579,1.3525689,0.5404,1.7101407
0.6076421052631579,1.343676,0.5448000000000001,1.7115712
0.6143157894736843,1.3295547,0.562,1.6334072
0.6182315789473684,1.310249,0.5596,1.6695248
0.6218105263157895,1.303105,0.5536000000000001,1.7039354
0.6251157894736842,1.2882627,0.5452,1.6867183
0.6264842105263156,1.2822047,0.56,1.6135613
0.6307157894736842,1.263924,0.56,1.6288114
0.6350947368421053,1.2498193,0.5740000000000002,1.6123683
0.6372421052631577,1.2448728,0.5664,1.6126201
0.6359368421052631,1.2331558,0.5756,1.5826058
0.6421894736842104,1.2128615,0.5708,1.6270535
0.6444842105263158,1.2044945,0.5752,1.569822
0.6488631578947368,1.1899672,0.5616,1.6397749
0.6504631578947367,1.1806805,0.5792,1.5687276
0.6527368421052631,1.1681564,0.5660000000000001,1.6072818
0.6606736842105263,1.1543701,0.5792,1.6051817
0.6612631578947369,1.142059,0.5772,1.5998203
0.6605684210526316,1.135862,0.5764,1.6087983
0.6664210526315788,1.1225348,0.574,1.5626358
0.6706526315789474,1.1112565,0.5696,1.6397524
0.6751157894736841,1.0950518,0.5824000000000001,1.5808074
0.6745894736842104,1.0879219,0.5876000000000001,1.5900619
0.6777473684210527,1.0800399,0.5860000000000001,1.5760268
0.6817894736842105,1.0711557,0.5892000000000001,1.5825464
0.6808631578947367,1.0572289,0.5928,1.6009972
0.6868421052631579,1.0474412,0.5940000000000001,1.5635805
0.6872842105263157,1.0438279,0.5888,1.5826606
0.6902315789473684,1.0352359,0.5871999999999999,1.5899441
0.6916631578947369,1.0303854,0.5892000000000001,1.5876523
0.6950315789473684,1.0181857,0.5920000000000001,1.5880221
0.6971157894736841,1.0109608,0.5880000000000001,1.5842572
0.6980421052631578,1.0080861,0.5952000000000001,1.6221015
0.7010947368421052,0.998901,0.5896,1.5993787
0.701978947368421,0.9948372,0.5932,1.575589
0.7030947368421052,0.98870015,0.5916,1.5904137
0.705221052631579,0.98404413,0.596,1.5756352
0.7054105263157896,0.97522116,0.596,1.5755948
0.7063578947368421,0.9746068,0.5936,1.6001302
0.7105894736842104,0.966609,0.5944,1.5893767
0.7092631578947368,0.9680151,0.5956000000000001,1.5749289
0.7113052631578948,0.9592422,0.5936,1.5859456
0.7106105263157894,0.95905787,0.5976000000000001,1.5799811
0.7129263157894736,0.9554658,0.5936,1.5787075
0.7100421052631578,0.95958257,0.5936,1.5825517
0.7126105263157895,0.95384437,0.5956000000000001,1.5864551
