train_acc,train_loss,val_acc,val_loss
0.02985263157894737,4.4922905,0.053200000000000004,4.3448286
0.060926315789473696,4.2363353,0.08839999999999999,4.098594
0.08534736842105264,4.0406346,0.10880000000000002,3.9327555
0.1032842105263158,3.885854,0.12040000000000001,3.7894564
0.1229684210526316,3.7518866,0.12480000000000002,3.718485
0.13850526315789474,3.646472,0.1496,3.5899901
0.1512421052631579,3.5535388,0.15600000000000003,3.4949708
0.16452631578947366,3.4839947,0.1696,3.4595892
0.1768,3.4090908,0.18320000000000003,3.3998344
0.18778947368421053,3.3426116,0.17520000000000002,3.3426657
0.19863157894736844,3.2869875,0.19,3.297505
0.20496842105263158,3.2385104,0.20920000000000002,3.1667604
0.21770526315789474,3.177055,0.2292,3.126458
0.2264842105263158,3.1250343,0.22600000000000006,3.153993
0.23665263157894736,3.0683925,0.2332,3.104332
0.248,3.0179713,0.24919999999999998,3.0047925
0.25669473684210525,2.9661667,0.2528,2.9665728
0.26511578947368425,2.9193766,0.2612,2.8872247
0.27242105263157895,2.868336,0.2584,3.0188186
0.2812631578947369,2.8338704,0.264,2.8570204
0.2886315789473684,2.7928545,0.28,2.8660052
0.29686315789473683,2.7604368,0.2952,2.7849572
0.304,2.7231536,0.2928,2.7824273
0.31039999999999995,2.6869109,0.3008,2.7512228
0.31524210526315793,2.6573286,0.3132,2.7030964
0.3201052631578947,2.630498,0.31880000000000003,2.6730053
0.3264421052631579,2.5959194,0.3112,2.7171133
0.3329263157894737,2.5676003,0.3304000000000001,2.611561
0.3324631578947368,2.5576234,0.3308,2.5671136
0.3440421052631579,2.5249383,0.32720000000000005,2.6011386
0.3458736842105263,2.5103712,0.34119999999999995,2.587982
0.34926315789473683,2.4783728,0.34480000000000005,2.5307589
0.35427368421052624,2.4559534,0.35119999999999996,2.5329337
0.3624842105263158,2.430458,0.34199999999999997,2.5573466
0.36305263157894735,2.4183545,0.3608,2.4807782
0.3682315789473684,2.396653,0.33760000000000007,2.5610278
0.37042105263157893,2.3800616,0.358,2.4506197
0.3763578947368421,2.3612654,0.358,2.467741
0.38166315789473687,2.3364677,0.3636000000000001,2.461128
0.38326315789473686,2.322661,0.36400000000000005,2.453098
0.3874105263157895,2.3026514,0.36719999999999997,2.4566479
0.3910526315789474,2.294865,0.35960000000000003,2.4898586
0.3952210526315789,2.274555,0.39,2.3568342
0.3979578947368421,2.2566168,0.3788,2.3626776
0.4011789473684211,2.2469409,0.3948,2.3331954
0.4040210526315789,2.2324486,0.3963999999999999,2.3577497
0.4086736842105263,2.2166502,0.39680000000000004,2.354831
0.4120421052631579,2.2030463,0.4052,2.306687
0.41404210526315793,2.1864817,0.3936,2.374409
0.4166315789473685,2.1758332,0.4016,2.303795
0.42130526315789474,2.159818,0.3968,2.3703697
0.4231368421052632,2.1497312,0.396,2.34553
0.4257684210526316,2.1318197,0.402,2.261907
0.4286736842105263,2.1272743,0.406,2.257167
0.4290947368421053,2.1154306,0.39759999999999995,2.3011599
0.4323578947368421,2.1016047,0.4084,2.2435243
0.43469473684210524,2.093738,0.40919999999999995,2.243228
0.4394736842105263,2.077676,0.41240000000000004,2.2355044
0.44128421052631583,2.0639787,0.4152,2.2394493
0.44305263157894736,2.066632,0.4156,2.2390182
0.44543157894736846,2.0513496,0.41519999999999996,2.2210033
0.4471157894736842,2.0379426,0.42800000000000005,2.2050333
0.45006315789473683,2.0251138,0.42719999999999997,2.1659303
0.4509263157894737,2.0163171,0.42719999999999997,2.1620405
0.45720000000000005,2.0068643,0.4295999999999999,2.1645014
0.45547368421052636,2.0053713,0.42119999999999996,2.1790814
0.4591789473684211,1.9987826,0.42479999999999996,2.206779
0.4597263157894737,1.9811779,0.41879999999999995,2.1779575
0.46101052631578954,1.9818311,0.42919999999999997,2.150715
0.46437894736842106,1.9718183,0.42719999999999997,2.1864645
0.4631578947368421,1.9642235,0.43320000000000003,2.1679802
0.46515789473684216,1.9555532,0.43799999999999994,2.1517937
0.4702736842105263,1.9471633,0.44520000000000004,2.1273713
0.47080000000000005,1.9377652,0.43200000000000005,2.1544175
0.4719368421052632,1.9330132,0.4372,2.15244
0.47271578947368426,1.9263304,0.4264,2.1784523
0.4739789473684211,1.9237179,0.4436,2.108517
0.47524210526315785,1.9209958,0.4368,2.1385376
0.4785894736842105,1.9055465,0.43920000000000003,2.1013906
0.4788,1.8996632,0.43839999999999996,2.1241295
0.478021052631579,1.9070513,0.4412,2.1019852
0.48334736842105264,1.8912333,0.4368,2.1177425
0.48210526315789476,1.8881147,0.434,2.0961027
0.4837052631578947,1.881287,0.43879999999999997,2.09225
0.48364210526315793,1.8782648,0.4407999999999999,2.1297507
0.4857684210526315,1.8748255,0.4396000000000001,2.0990775
0.4853894736842106,1.871858,0.4368000000000001,2.104478
0.4869263157894737,1.8652931,0.44720000000000004,2.1074226
0.4897263157894737,1.8578477,0.44120000000000004,2.1039321
0.49122105263157895,1.8554276,0.43920000000000003,2.112949
0.49322105263157895,1.8536836,0.44079999999999997,2.1097677
0.4925894736842106,1.847668,0.4407999999999999,2.099693
0.49399999999999994,1.8438858,0.44199999999999995,2.1186259
0.49315789473684213,1.8433088,0.44999999999999996,2.0758135
0.49534736842105265,1.8388757,0.4436,2.099008
0.49498947368421053,1.8321438,0.4431999999999999,2.0908108
0.49610526315789477,1.8285595,0.44720000000000004,2.0848315
0.4984,1.8233694,0.4444000000000001,2.079684
0.4977894736842105,1.8228287,0.4527999999999999,2.0468264
0.4987157894736842,1.822242,0.44840000000000013,2.093156
