train_acc,train_loss,val_acc,val_loss
0.050673684210526315,4.225538,0.10719999999999999,3.850309
0.12562105263157897,3.6871984,0.1684,3.387373
0.1853263157894737,3.2905383,0.2168,3.1319556
0.23772631578947365,3.0157688,0.2564,2.8720646
0.27469473684210527,2.8150976,0.27880000000000005,2.7989771
0.31046315789473683,2.64051,0.32280000000000003,2.5724974
0.3384,2.514886,0.34080000000000005,2.5072393
0.36501052631578945,2.396778,0.382,2.3662293
0.3793473684210526,2.3167589,0.3876,2.3427525
0.3978736842105263,2.231283,0.38599999999999995,2.376176
0.41722105263157894,2.1589303,0.392,2.3065162
0.42797894736842107,2.1015878,0.40399999999999997,2.2156427
0.4444421052631579,2.033711,0.4364,2.1465144
0.4539789473684211,1.9929969,0.41759999999999997,2.1408937
0.46153684210526313,1.9534572,0.44160000000000005,2.0826995
0.4719368421052632,1.9089525,0.44439999999999996,2.0826073
0.48132631578947366,1.8767892,0.4519999999999999,2.0495253
0.4906736842105264,1.8364302,0.4464,2.0365212
0.49896842105263156,1.8064824,0.47480000000000006,1.9683794
0.5064421052631579,1.7736684,0.45,2.0354455
0.5093263157894737,1.754992,0.47,1.9784375
0.5175157894736842,1.7168429,0.4716,1.9627953
0.5230947368421053,1.6973535,0.4636,1.9718846
0.5301263157894737,1.6779075,0.4832,1.9170738
0.5327157894736843,1.6572437,0.4832,1.9669013
0.5426947368421052,1.6313213,0.474,1.9136114
0.5479578947368422,1.6042905,0.4928,1.8914336
0.5492631578947368,1.5938486,0.4952,1.8765162
0.5545473684210526,1.5699685,0.49200000000000005,1.9160509
0.5605263157894737,1.5484062,0.4972000000000001,1.855695
0.5635789473684212,1.5280235,0.5008,1.8728812
0.5703368421052631,1.5044492,0.5072,1.843349
0.5722315789473685,1.4966114,0.4972000000000001,1.892049
0.5785894736842107,1.4754491,0.5184,1.8198438
0.5796421052631578,1.4578575,0.5036,1.8851312
0.5891789473684211,1.4349428,0.508,1.8461413
0.589978947368421,1.427068,0.508,1.8359859
0.5925052631578949,1.4131055,0.5212,1.8541696
0.5992631578947369,1.3888961,0.524,1.7759764
0.6024631578947367,1.3753965,0.5104000000000001,1.8524258
0.6075157894736841,1.3574659,0.5148,1.782966
0.6107368421052632,1.3433577,0.5204,1.777139
0.6146526315789473,1.3293241,0.5324,1.8031316
0.6209894736842105,1.3061167,0.5216,1.7873415
0.6242526315789473,1.2891759,0.5352,1.8020346
0.6285473684210526,1.2674574,0.536,1.789272
0.6310947368421053,1.2658178,0.536,1.7923127
0.6360421052631579,1.2461187,0.5248,1.7822809
0.6385473684210526,1.2338543,0.534,1.7983204
0.6447368421052632,1.2129997,0.534,1.8110448
0.6440842105263158,1.2011361,0.5232,1.7879757
0.6489263157894737,1.1887755,0.5424,1.7492183
0.6543157894736841,1.1675619,0.5312,1.8106314
0.6576000000000001,1.1500754,0.53,1.8157051
0.6631157894736842,1.1360749,0.5412,1.8454684
0.6652,1.127484,0.548,1.7909498
0.6704842105263158,1.1022853,0.5568000000000001,1.7275883
0.6742947368421053,1.0910996,0.5468,1.7826355
0.6804842105263158,1.0796217,0.5396,1.8903972
0.6820842105263158,1.0639511,0.5396,1.8464267
0.6854105263157895,1.0543388,0.5479999999999999,1.7812696
0.6933052631578946,1.028549,0.5504,1.8453182
0.6921684210526315,1.0186915,0.5396,1.8120786
0.6997263157894736,1.0039039,0.546,1.878659
0.6982947368421053,0.9954892,0.5364,1.8766545
0.7049473684210527,0.98092103,0.5416000000000001,1.8834649
0.7081684210526316,0.963468,0.55,1.8367997
0.7129894736842104,0.9500514,0.5508,1.8315811
0.7154315789473684,0.93268085,0.5484,1.9209839
0.716842105263158,0.9292071,0.5428,1.8565334
0.7243368421052632,0.9131637,0.5464,1.9230369
0.7264210526315789,0.8932166,0.5572,1.8706639
0.7280421052631577,0.8895357,0.5464,1.8727081
0.7342315789473685,0.86735654,0.5536,1.9347931
0.7344421052631579,0.8618051,0.5428000000000001,1.9619071
0.7394736842105263,0.8531107,0.5532,1.9207515
0.7423157894736843,0.8393706,0.5647999999999999,1.9068571
0.7455578947368421,0.82904285,0.5559999999999999,1.9077241
0.7472631578947369,0.82355183,0.5551999999999999,1.9309168
0.7493894736842106,0.8124074,0.5504000000000001,1.9846233
0.7551789473684212,0.80215293,0.5528000000000001,1.9834567
0.753621052631579,0.79569376,0.5572,1.9595375
0.7546526315789475,0.7872175,0.5599999999999999,1.9636596
0.761157894736842,0.7759575,0.5576,1.997456
0.7636000000000001,0.7672858,0.5576,1.9830917
0.7645263157894736,0.7600715,0.5532,1.9882272
0.7637473684210526,0.7620815,0.5552,1.9757308
0.766378947368421,0.75087196,0.5572,2.0388331
0.7692631578947369,0.7456551,0.5548,1.9858016
0.7702315789473685,0.7431255,0.5584,2.0232491
0.7729473684210526,0.73347944,0.5556,2.0287468
0.7702526315789474,0.73851216,0.56,2.0117145
0.7736631578947368,0.7291958,0.5535999999999999,2.0135038
0.7762105263157896,0.72259414,0.5528,2.0322266
0.776021052631579,0.72293353,0.5576,2.0158753
0.7777684210526316,0.71915966,0.5584,2.0376766
0.7760421052631579,0.7193493,0.5536000000000001,2.035483
0.7782526315789473,0.70990825,0.5544,2.0526059
0.7799789473684211,0.7111698,0.5579999999999999,2.0369086
0.7795789473684209,0.7113632,0.5548000000000001,2.0734556
