train_acc,train_loss,val_acc,val_loss
0.05305263157894737,4.2303457,0.0904,3.9230638
0.10917894736842106,3.8011603,0.1428,3.591303
0.15873684210526318,3.511346,0.18080000000000002,3.4488733
0.2027368421052632,3.264154,0.2208,3.1368885
0.23568421052631583,3.0771987,0.23959999999999998,3.0808125
0.25974736842105267,2.9385703,0.26039999999999996,2.9593706
0.28235789473684214,2.8321505,0.26880000000000004,2.8539355
0.2978315789473684,2.747269,0.29040000000000005,2.8198998
0.3098736842105263,2.677624,0.3048,2.7008991
0.3236842105263158,2.612557,0.3232,2.6473894
0.33677894736842107,2.5538015,0.33039999999999997,2.600711
0.34324210526315796,2.5100417,0.3368,2.579447
0.3538526315789473,2.460981,0.35319999999999996,2.545212
0.365978947368421,2.410122,0.3500000000000001,2.50419
0.3730105263157895,2.3803902,0.36160000000000003,2.497975
0.38046315789473684,2.3418696,0.36519999999999997,2.4439814
0.38263157894736843,2.3148189,0.3863999999999999,2.4031153
0.39599999999999996,2.2851257,0.38480000000000003,2.3335834
0.39943157894736847,2.253494,0.3836,2.4070916
0.4053473684210527,2.2271984,0.39039999999999997,2.353065
0.41172631578947366,2.2015183,0.3992000000000001,2.3310797
0.4138315789473684,2.194553,0.3972,2.3489022
0.42126315789473684,2.1501312,0.38800000000000007,2.3319683
0.4256,2.1353333,0.4072,2.287182
0.4278526315789474,2.1142936,0.41159999999999997,2.2793508
0.43416842105263154,2.0977378,0.4108,2.2631984
0.43694736842105264,2.0803113,0.414,2.228242
0.4428421052631579,2.05515,0.4288,2.2694805
0.4478526315789474,2.0387003,0.4176,2.2504418
0.44983157894736847,2.0241313,0.4371999999999999,2.2077057
0.45277894736842106,2.0185962,0.41919999999999996,2.1709044
0.4558105263157895,1.9971954,0.434,2.1984982
0.4597052631578948,1.9848875,0.43359999999999993,2.18687
0.4628,1.9743452,0.4368000000000001,2.1530128
0.46816842105263157,1.9507885,0.44919999999999993,2.1028953
0.46915789473684216,1.9375098,0.446,2.1614187
0.4729052631578947,1.923915,0.4431999999999999,2.1349175
0.47781052631578946,1.9165051,0.4424,2.1223936
0.474421052631579,1.9078162,0.444,2.1402044
0.47957894736842105,1.8923731,0.45919999999999994,2.104139
0.4818105263157895,1.8870771,0.4388,2.1435637
0.48267368421052625,1.8791394,0.4476,2.1394148
0.48719999999999997,1.8690152,0.4524,2.0630474
0.4878105263157894,1.8617383,0.44799999999999995,2.1445043
0.49084210526315797,1.8460671,0.45,2.0909925
0.495221052631579,1.8381485,0.45880000000000004,2.0476022
0.4964842105263158,1.8262521,0.45439999999999997,2.1010113
0.4988,1.8195524,0.46120000000000005,2.070566
0.498021052631579,1.8082324,0.4456,2.0793886
0.5030947368421053,1.7947496,0.474,2.0401804
0.5050736842105263,1.7884064,0.46360000000000007,2.0518208
0.5059578947368422,1.7802474,0.46520000000000006,2.0767672
0.5095368421052632,1.7707046,0.4608,2.0372112
0.5093263157894737,1.7715594,0.46120000000000005,2.0385988
0.515578947368421,1.7550406,0.46880000000000005,2.0384867
0.5144210526315789,1.7448775,0.47279999999999994,2.0144014
0.5173684210526316,1.7411447,0.4604,2.0788708
0.5165894736842106,1.7371194,0.45720000000000005,2.082571
0.5181684210526316,1.7330064,0.4752,2.052356
0.5212842105263158,1.7207751,0.4828,1.9918691
0.5225473684210526,1.7160338,0.47279999999999994,2.0161393
0.5253263157894736,1.7090925,0.4704,2.0028617
0.526,1.7052636,0.47239999999999993,2.0258737
0.5253263157894736,1.7014289,0.47120000000000006,2.0028684
0.5272631578947369,1.6883196,0.47919999999999996,1.9774938
0.5298315789473684,1.6811861,0.4764,1.9921802
0.5314736842105263,1.6781502,0.4728,1.9876068
0.5342947368421053,1.6713878,0.4876,1.9726611
0.5339578947368422,1.6684345,0.4772,1.979752
0.5366526315789474,1.6623476,0.48479999999999995,1.9642984
0.5369473684210526,1.6588168,0.48400000000000004,1.9783581
0.5385052631578948,1.6529168,0.48239999999999994,1.9867668
0.537178947368421,1.6519347,0.4736,1.9924921
0.5380421052631579,1.6437721,0.48560000000000003,1.9824103
0.5414736842105263,1.64009,0.4768,2.002999
0.5423157894736841,1.6344421,0.48279999999999995,1.9735855
0.5457052631578948,1.6226755,0.4804,1.9573102
0.5435157894736843,1.6274452,0.4836,1.9787683
0.5467789473684211,1.622849,0.47919999999999996,1.9782279
0.5474736842105262,1.6209221,0.48119999999999996,1.9718046
0.5489894736842105,1.6200583,0.4876,1.9483069
0.5495368421052631,1.6117952,0.4876,1.9381175
0.5465473684210527,1.6155543,0.48560000000000003,1.9365698
0.5510526315789473,1.6055781,0.486,1.9522681
0.5502526315789473,1.6020911,0.49000000000000005,1.95046
0.5524210526315789,1.6006253,0.48960000000000004,1.9540187
0.5509684210526316,1.5965923,0.4867999999999999,1.9533232
0.5508,1.6007293,0.48599999999999993,1.942041
0.551978947368421,1.594272,0.4948,1.9467419
0.5512421052631579,1.5953999,0.49200000000000005,1.937595
0.5558947368421052,1.5903144,0.4916,1.939999
0.5540210526315789,1.5884511,0.4904,1.9488132
0.5535578947368422,1.5856234,0.49039999999999995,1.9418164
0.5520631578947369,1.5874325,0.4868,1.9546391
0.5549263157894737,1.5838138,0.48999999999999994,1.9515903
0.5557894736842105,1.585793,0.48839999999999995,1.9415135
0.5545473684210527,1.582254,0.48560000000000003,1.9397044
0.555621052631579,1.5820746,0.49279999999999996,1.9393414
0.5536000000000001,1.5794286,0.486,1.945938
0.5535789473684211,1.5846493,0.4868,1.944317
